person_id,person_name,first_seen_ward,source_url
75016dc6c6f1eb04,"Rasenberg, Hugo George",Harborne Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3222/harborne_ward_election_2026
c1c5b2bec500d1c9,"Rasheed, Naz",Balsall Heath West Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3200/balsall_heath_west_ward_election_2026
f7b0cddad62d7b44,Rashid Chauhdry,Bordesley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
01f3cf96b5dc7e47,Rashid Tariq,Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/directory_record/370722/bournbrook_and_selly_park_ward_results
68a1e4d207c6bfe5,Ratcliff David Martin,Sutton Mere Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
1c0a0cfe919f5e26,"Rayean, Nufayej",Lozells Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3231/lozells_ward_election_2026
43051b6301b2a293,Rehman Habib,Sparkhill Ward,https://www.birmingham.gov.uk/directory_record/370726/sparkhill_ward_results
007c55bdf1362704,Rehman Shamsur,Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
4868238ef7398916,Reilly Callum Lewis,Erdington Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
1927253b973f9ae7,"Reka, Marcelo",Nechells Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3233/nechells_ward_election_2026
23c65a415ff928ef,Rice Carl Joseph,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
64ff77abd24ac021,"Richards, Alex Lawrence",Kingstanding Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3228/kingstanding_ward_election_2026
84a6de8dacda245d,"Richards, Sam",Stockland Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3251/stockland_green_ward_election_2026
68e10dcb0b93506a,Richardson Doctor Paul Benjamin,Sutton Vesey Ward,https://www.birmingham.gov.uk/directory_record/370719/sutton_vesey_ward_results
aeb9c977d30f3e88,"Riley, Duncan Douglas",Bromford and Hodge Hill Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3209/bromford_and_hodge_hill_ward_election_2026
4b77bae4fa194535,"Rind, Faizan",Sparkbrook and Balsall Heath East Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3248/sparkbrook_and_balsall_heath_east_ward_election_2026
9c5264c7b0ad353d,"Roberts, Bryn Lee",Stockland Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3251/stockland_green_ward_election_2026
acc584024022a81c,"Roberts, Jess",Billesley Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3202/billesley_ward_election_2026
ed199f894a938b68,"Robertson, James",Quinton Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3241/quinton_ward_election_2026
656b512a61b24089,"Robinson, Fergus David",Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3216/glebe_farm_and_tile_cross_ward_election_2026
d6cf60da5bb696a8,"Robinson, Jae",Acocks Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3196/acocks_green_ward_election_2026
1b3f387558051a80,Robson Lou,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
bcd5ac33c6b4f38f,Rodgers Dick,Allens Cross Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
3221331c8bcdb259,Romain Tyrese Raymond Kingsley,Castle Vale Ward,https://www.birmingham.gov.uk/directory_record/370732/castle_vale_ward_results
f297e6e1c5c192bd,"Rooney, Joe",King’s Norton North Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3226/kings_norton_north_ward_election_2026
fce658ccddc1c090,Ross Colin,Alum Rock Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
f6c356cee907c9bb,"Ross, Colin Andrew",Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3206/bournbrook_and_selly_park_ward_election_2026
675f8383aa8e3bf9,"Rowe, Keith Alexander",Newtown Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3234/newtown_ward_election_2026
31c3c66b5a58ea74,"Russell, Radley",Edgbaston Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3212/edgbaston_ward_election_2026
532fb2962d37342f,Rust Daniel Brian,Allens Cross Ward,https://www.birmingham.gov.uk/directory_record/370700/allens_cross_ward_results
746b987700a76b39,"Rust, Daniel",Allens Cross Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3197/allens_cross_ward_election_2026
9db6d6f412fc12ec,Ruumi Cabdulqaadir,Newtown Ward,https://www.birmingham.gov.uk/directory_record/370762/newtown_ward_results
5c19bce372dbdab5,"Saad, Mohamed",Frankley Great Park Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3214/frankley_great_park_ward_election_2026
5f65f9742e75d088,Sadiq Naveed,Small Heath Ward,https://www.birmingham.gov.uk/directory_record/370728/small_heath_ward_results
1f9a0fa1c4a1c94f,"Saeed, Mohammed",Small Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3245/small_heath_ward_election_2026
9b00e6619ab93326,"Said Gianluca, Paolo",Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3262/weoley_and_selly_oak_ward_election_2026
00d0d0ecc6918a42,"Salim, Haroon",Hall Green North Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3218/hall_green_north_ward_election_2026
1e2b7993fc2fb87a,Sambrook Gary William,Kingstanding Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
db2d880504122dd6,"Samuels, Joe",Highter’s Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3224/highters_heath_ward_election_2026
54c86873e7079aff,Sandhu Darius,Oscott Ward,https://www.birmingham.gov.uk/directory_record/370764/oscott_ward_results
77cd15d85f0b26d2,"Sanghera, Mandy",Edgbaston Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3212/edgbaston_ward_election_2026
ad016e927e5d0f69,"Sant'Agostino, Gloria",Sparkbrook and Balsall Heath East Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3248/sparkbrook_and_balsall_heath_east_ward_election_2026
ae6b8bdea79f4eb0,"Sanusi, Femi",Longbridge and West Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3230/longbridge_and_west_heath_ward_election_2026
9667ba5d5c379dec,Scott Jamie Christian,Edgbaston Ward,https://www.birmingham.gov.uk/directory_record/370734/edgbaston_ward_results
e0184d29f136179f,Scott Kath,Sutton Vesey Ward,https://www.birmingham.gov.uk/directory_record/370719/sutton_vesey_ward_results
42cd476950bcd9da,"Scott, Jamie Christopher",Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3206/bournbrook_and_selly_park_ward_election_2026
7e299fb3f4495da2,"Scrivens, Louise Arabella",Castle Vale Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3210/castle_vale_ward_election_2026
b8e42bd21c6330ad,"Scrivens, Paul Jonathan",Erdington Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3213/erdington_ward_election_2026
7156236880d78e61,Scroggie James Patrick,Shard End Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
ab02d070e341a8cc,Sealey Rob,Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
657e47180ee01ffe,"Seharai, Mateen",Heartlands Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3223/heartlands_ward_election_2026
92ac21eaa2229dac,Severn Bob,South Yardley Ward,https://www.birmingham.gov.uk/directory_record/370727/south_yardley_ward_results
bf790498d2a48eeb,Seymour-Smith Lucy Emma,Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
f7fd140c8c45ff90,"Shabir, Aminah",Hall Green South Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3219/hall_green_south_ward_election_2026
376fcada90b2f527,"Shafique, Amir",Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3216/glebe_farm_and_tile_cross_ward_election_2026
9dc1689fa3e7ebfb,"Shah, Mukhtarim",Moseley Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3232/moseley_ward_election_2026
a51ec52c438d3bd7,"Shah, Shafique",Heartlands Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3223/heartlands_ward_election_2026
cbf0a58675c68eaa,"Shah, Tasawar Hussain",Bromford and Hodge Hill Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3209/bromford_and_hodge_hill_ward_election_2026
5bc94adf2b35ba2c,"Shahzada, Amaar",Harborne Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3222/harborne_ward_election_2026
9db1938f1b42dbeb,"Shaikh, Zarine",Perry Barr Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3238/perry_barr_ward_election_2026
762d07e25859c2c1,"Shamji, Raaj",Sutton Four Oaks Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3252/sutton_four_oaks_ward_election_2026
c8a98f7b166bb589,"Sharma, Aniraj",Harborne Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3222/harborne_ward_election_2026
5348ed4b6df217c4,Sharpe Michael John,Pype Hayes Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/5
9e2b4d204cb2882e,Shastri-Hurst Neil,Nechells Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
be7ff3f55da6c372,"Sheahan, Peter John",Handsworth Wood Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3221/handsworth_wood_ward_election_2026
6a43c8c98485d800,"Sheikh, Hamzah Fahd",Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3208/brandwood_and_kings_heath_ward_election_2026
812e78af540c445f,"Shemmans, Joanne",Highter’s Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3224/highters_heath_ward_election_2026
6c2063f086fc418c,"Shergill, Onkar",Edgbaston Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3212/edgbaston_ward_election_2026
b9f349922bf6ffc7,"Shergill, Rinkal",Holyhead Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3225/holyhead_ward_election_2026
0ec0fc9eb4f60d29,Sheridan Mike,Tyseley and Hay Mills Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
4be78cf9e0432ac4,Shingadia Sunil,Acocks Green Ward,https://www.birmingham.gov.uk/directory_record/370699/acocks_green_ward_results
88a5fe93d9f1e5f1,"Shinnie, Damon Scott",Aston Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3199/aston_ward_election_2026
db4556c9d82a611b,"Shumon, Abdul Choudhury",Aston Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3199/aston_ward_election_2026
ee6c93ab71623dae,Sidhu Akaal,Harborne Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
be62ebb5b00fc427,Sidhu Dal,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
cd14be4aadeed577,Simpson Phil,Harborne Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
fb3a6c1167e85d5a,Singh Satwinder,Sparkbrook and Balsall Heath East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
89d49970068ca7da,Singh Sohan,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
8bdab528de3421fe,"Singh, Aman",Druids Heath and Monyhull Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3211/druids_heath_and_monyhull_ward_election_2026
c96bc0bfa12ea94a,"Singh, Jyotsna",Harborne Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3222/harborne_ward_election_2026
55aaa2dd3f3fa95e,"Singh, Rajbir",Bartley Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3201/bartley_green_ward_election_2026
4e6f218b985261d2,"Singh, Shuranjeet",Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3246/soho_and_jewellery_quarter_ward_election_2026
c79e4e75f29dd504,"Sisman, Dean",Lozells Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3231/lozells_ward_election_2026
f7916f3ececf3e36,"Siva, Giri",Druids Heath and Monyhull Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3211/druids_heath_and_monyhull_ward_election_2026
39522e006ebe7b90,"Skidmore, Julian",Pype Hayes Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3240/pype_hayes_ward_election_2026
cd4ae4298c88e1bf,"Slater, Alexander Ross Douglas",Bordesley and Highgate Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3204/bordesley_and_highgate_ward_election_2026
b1a3505dd33bcad0,Smith Claire Lesley,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/directory_record/370708/weoley_and_selly_oak_ward_results
437baff35b441817,Smith Paul Michael,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/directory_record/370708/weoley_and_selly_oak_ward_results
9723aa36ddcce350,"Smith, Abigail Margaret",Ladywood Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3229/ladywood_ward_election_2026
107e8638bf0ed43b,"Smith, Andrew",Sparkhill Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3249/sparkhill_ward_election_2026
2f5003ccb9cc1d4d,"Smith, Martin Derek",King’s Norton North Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3226/kings_norton_north_ward_election_2026
62c25f0a7d42a2c8,"Smith, Melanie Jane",Sheldon Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3244/sheldon_ward_election_2026
dc2cf1e98acbadf4,"Smith, Paul",Allens Cross Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3197/allens_cross_ward_election_2026
1bf9b67a97cedb68,Smyth Dee,Erdington Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/2
812d1b87202cb19e,"Smyth, Ginge",Shard End Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3243/shard_end_ward_election_2026
57ee8ec1c02c1c71,Sorboen Kari Benedikte,Kings Norton North Ward,https://www.birmingham.gov.uk/directory_record/370754/kings_norton_north_ward_results
dc669a1f278b4496,"Spargo, Jacqueline Patricia",Sutton Walmley and Minworth Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3258/sutton_walmley_and_minworth_ward_election_2026
4baf0c3aa1c3431b,Spence Sybil,Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
f612c342ea0df0df,Spence Sybil Eurlena,Soho and Jewellery Quarter Ward,https://www.birmingham.gov.uk/directory_record/370730/soho_and_jewellery_quarter_ward_results
9830e059cb46a121,Spencer Doctor John Malcolm,Sutton Wylde Green Ward,https://www.birmingham.gov.uk/directory_record/370718/sutton_wylde_green_ward_results
be7cc0811de4b427,Spencer John Malcolm,Sutton Wylde Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
fabb10ba381ea5c8,"Spencer, Malcolm",Sutton Wylde Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3259/sutton_wylde_green_ward_election_2026
73d96befb8bb3fb3,Spruce Andrew James,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
8d9b1dacaea69ca5,Spruce Andy,Hall Green North Ward,https://www.birmingham.gov.uk/directory_record/370744/hall_green_north_ward_results
be795fc98c1b6db9,Spruce Stephanie Louise,Hall Green North Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
0290f9fa4536670d,Stanford Dominic James,Quinton Ward,https://www.birmingham.gov.uk/directory_record/370768/quinton_ward_results
0c57a422def54791,Stanley Chris,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
021b0e17dabdd1db,"Stanton, Elly",Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3262/weoley_and_selly_oak_ward_election_2026
60684d1bc5ba4e76,"Steele, Chris",Bartley Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3201/bartley_green_ward_election_2026
93d58d1f1c04af3b,"Stephens, Ross Douglas",Sutton Vesey Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3257/sutton_vesey_ward_election_2026
5baf0875c88da81a,"Stevenson, Andrew",Oscott Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3237/oscott_ward_election_2026
ed444aedbf198d6d,Stimpson Timothy Matthew,Bournville Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
88576ed5ef1128bd,Storer Mary,Heartlands Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
1418702d9ac93f5f,"Storer, Ron",Longbridge and West Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3230/longbridge_and_west_heath_ward_election_2026
26348d0437b30761,"Storer, Tilton Tobias",Frankley Great Park Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3214/frankley_great_park_ward_election_2026
d15d7f56cb7d8790,Straker Welds Martin Gladstone,Moseley Ward,https://www.birmingham.gov.uk/directory_record/370759/moseley_ward_results
b1495fea51f331e5,"Strangward, Karen Jayne",Alum Rock Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3198/alum_rock_ward_election_2026
318cd197f2e136ae,"Sturt-Joy, Michael",King’s Norton South Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3227/kings_norton_south_ward_election_2026
d629c9c289717bfa,Sucilla-O'Sullivan Kris,Castle Vale Ward,https://www.birmingham.gov.uk/directory_record/370732/castle_vale_ward_results
d066ea8d35787816,"Sufian, Md Abu",Nechells Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3233/nechells_ward_election_2026
363bb13877226285,"Suleman, Saima",Hall Green North Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3218/hall_green_north_ward_election_2026
b410c3e536f00773,"Surti, Devia",Handsworth Wood Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3221/handsworth_wood_ward_election_2026
a1abdb4ccb2e3c76,Sweet Mohammed Choudhury,Sparkbrook and Balsall Heath East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
523a9aa2d3fe227a,Sword Trevor Peter,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
8076bc9079a3ee63,"Sword, Trevor",Castle Vale Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3210/castle_vale_ward_election_2026
888ae821342d73f0,Syed Riz,Stockland Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
56d81d8be6bad092,"Tahir, Mohammed Afzal",Acocks Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3196/acocks_green_ward_election_2026
95971b25aa10a63a,"Talukdar, Rehab",Small Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3245/small_heath_ward_election_2026
60c6ea6cfbbc4dc9,Talukder Mohammed Zia Uddin,Sparkhill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
7efc042f17bd1e4d,Talukder Zia,Bordesley and Highgate Ward,https://www.birmingham.gov.uk/directory_record/370716/bordesley_and_highgate_ward_results
cb244c219b874b40,"Tank, Satnam",Glebe Farm and Tile Cross Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3216/glebe_farm_and_tile_cross_ward_election_2026
1e6768d5c25794fc,"Tanveer, Faizan",Holyhead Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3225/holyhead_ward_election_2026
eced9e30e2ab5c13,"Taranssari, Ali",Erdington Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3213/erdington_ward_election_2026
8d1ae0c4b2f156b1,"Tasleem, Mahreen",Ward End Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3261/ward_end_ward_election_2026
79919f3f1c773e9c,Taylor Patricia Susan,Kingstanding Ward,https://www.birmingham.gov.uk/directory_record/370749/kingstanding_ward_results
34bdd78595c63a97,"Taylor, Stephen",Hall Green South Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3219/hall_green_south_ward_election_2026
f3b349c433cd0241,Tennant Jamie,Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/directory_record/370708/weoley_and_selly_oak_ward_results
41230697f06f601e,Thomas Clare,Highters Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/3
b789f39effec50d8,Thomas Clare Louise,Highters Heath Ward,https://www.birmingham.gov.uk/directory_record/370746/highters_heath_ward_results
a187181acc10abfe,Thompson Sharon,North Edgbaston Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
721b79918b7ab224,Thompson Sharon Anne-Marie,North Edgbaston Ward,https://www.birmingham.gov.uk/directory_record/370761/north_edgbaston_ward_results
b29b41bb030de319,Thornton Sophie,Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
5a41b350ba76a80f,Tifow Ayan,Bordesley Green Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
c0bee63ec5589ae2,"Tilsley, Paul Calvin",Sheldon Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3244/sheldon_ward_election_2026
1870736a2ff1315c,"Toescu, Emil-Crisan",Allens Cross Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3197/allens_cross_ward_election_2026
ac6bc7f362f25707,Tomlinson Paul,Sutton Roughley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
fa7ce9e2edcb393c,"Treharne Jones, Phillippa",Bartley Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3201/bartley_green_ward_election_2026
d146330e7cfeb72b,Trench Karen Geraldine,Holyhead Ward,https://www.birmingham.gov.uk/directory_record/370747/holyhead_ward_results
793d64131ae252d4,Trickett Lisa Stephanie,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
4dd69b60f0f22d86,"Trickett, Lisa",Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3208/brandwood_and_kings_heath_ward_election_2026
fb055338247ed66c,"Tsouvallaris, Athena Christina",Pype Hayes Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3240/pype_hayes_ward_election_2026
7b0f9752c736c788,Tudor Bogdan,Bromford and Hodge Hill Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
f056fa934d6f02e1,"Tuki, Jamil",Bordesley and Highgate Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3204/bordesley_and_highgate_ward_election_2026
4d6dd1eab862c67e,Turner John Robert,Moseley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/4
9d8873bc5d0024b4,"Turner, Catherine",Ward End Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3261/ward_end_ward_election_2026
272f3605c3bde07b,Uddin Kabir,Small Heath Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/6
cb09f9b7ad504681,Uddin Sham,Handsworth Wood Ward,https://www.birmingham.gov.uk/directory_record/370742/handsworth_wood_ward_results
68485d25d09a8963,"Uddin, Mahtab",Erdington Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3213/erdington_ward_election_2026
d2e252db271e45c3,"Uddin, Sam",Handsworth Wood Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3221/handsworth_wood_ward_election_2026
7a9f237a97c08b89,"Uddin, Taj",Lozells Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3231/lozells_ward_election_2026
97a2b7ee26f752d3,"Ul-Haq, Umar",Pype Hayes Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3240/pype_hayes_ward_election_2026
7b327ca961e1aa5a,"Vazaios, Ilias",Bournville and Cotteridge Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3207/bournville_and_cotteridge_ward_election_2026
e685ef96e5c897d3,"Venables, Sean Lewis",Bartley Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3201/bartley_green_ward_election_2026
e75fab9d22d4dc73,"Vidhani, Madhu",Edgbaston Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3212/edgbaston_ward_election_2026
25fda0ce613f879e,"Vikal, Neetu",Bournbrook and Selly Park Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3206/bournbrook_and_selly_park_ward_election_2026
12a3c3af5a204661,"Vikal, Sanjay Kumar",Quinton Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3241/quinton_ward_election_2026
f2766a5200e1bd21,"Vocari, Amelia",Small Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3245/small_heath_ward_election_2026
2ae93e1683e7714e,Voigt Astrid Gisela Margarete,Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/directory_record/370714/brandwood_and_kings_heath_ward_results
795bc179f61b7aeb,Wackett Ann Ruth,Yardley East Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018/7
ee1eea824aa706f0,"Waddingham, Cherie Louise",Weoley and Selly Oak Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3262/weoley_and_selly_oak_ward_election_2026
d3581c602cbdeef4,Wagg Philip Richard Charles,Billesley Ward,https://www.birmingham.gov.uk/info/50381/past_election_results/1685/local_government_election_results_may_2018
bfc3a5ed9009614f,"Wagg, Cat",Brandwood and Kings Heath Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3208/brandwood_and_kings_heath_ward_election_2026
58a327254af99e4d,"Wagg, Penny",Acocks Green Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3196/acocks_green_ward_election_2026
80257a4484337ffd,"Walcott, Degigha",Sparkhill Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3249/sparkhill_ward_election_2026
6d8f865c44a22589,"Walcott-Merry-Rose, Jennifer",Sparkhill Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3249/sparkhill_ward_election_2026
144bf7491c885553,"Walden, Lauren",Erdington Ward,https://www.birmingham.gov.uk/info/50385/election_2026_candidates/3213/erdington_ward_election_2026
